DATAFLOW,LAST UPDATE,freq,ind_type,indic_is,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Luxembourg,2023,51.33,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Latvia,2021,42.96,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Latvia,2023,39.63,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Montenegro,2021,49.68,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Montenegro,2023,58.45,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,North Macedonia,2021,18.71,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Malta,2021,55.60,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Malta,2023,54.44,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Netherlands,2021,68.65,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Netherlands,2023,67.31,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Norway,2021,66.18,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Norway,2023,67.02,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Poland,2021,43.66,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Poland,2023,44.45,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Portugal,2021,54.05,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Portugal,2023,53.39,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Romania,2021,27.16,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Romania,2023,24.32,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Serbia,2021,41.27,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Serbia,2023,47.44,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Sweden,2021,56.82,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Sweden,2023,57.59,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Slovenia,2021,45.28,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Slovenia,2023,44.90,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Slovakia,2021,48.70,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Slovakia,2023,45.39,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Türkiye,2021,21.07,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with above basic digital content creation skills,Percentage of individuals who used internet in the last 3 months,Türkiye,2023,22.83,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Albania,2021,20.14,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Albania,2023,16.38,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Austria,2021,19.24,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Austria,2023,23.00,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Bosnia and Herzegovina,2021,38.12,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Bosnia and Herzegovina,2023,30.30,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Belgium,2021,19.13,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Belgium,2023,21.86,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Bulgaria,2021,21.36,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Bulgaria,2023,23.51,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Switzerland,2021,25.99,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Switzerland,2023,24.76,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Cyprus,2021,16.96,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Cyprus,2023,14.48,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Czechia,2021,22.22,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Czechia,2023,23.36,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Germany,2021,25.40,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Germany,2023,27.61,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Denmark,2021,21.03,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Denmark,2023,23.83,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2021,21.15,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2023,22.17,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Estonia,2021,21.03,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Estonia,2023,17.40,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Greece,2021,21.74,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Greece,2023,18.35,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Spain,2021,21.17,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Spain,2023,21.55,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,European Union - 27 countries (from 2020),2021,20.93,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,European Union - 27 countries (from 2020),2023,22.10,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Finland,2021,19.03,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Finland,2023,19.39,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,France,2021,21.11,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,France,2023,21.07,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Croatia,2021,16.83,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Croatia,2023,41.83,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Hungary,2021,20.66,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Hungary,2023,23.79,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Ireland,2021,21.01,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Ireland,2023,20.04,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Iceland,2021,16.95,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Italy,2021,16.86,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Italy,2023,17.67,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Lithuania,2021,18.74,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Lithuania,2023,20.49,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Luxembourg,2021,25.33,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Luxembourg,2023,25.96,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Latvia,2021,24.45,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Latvia,2023,25.64,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Montenegro,2021,40.58,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Montenegro,2023,35.74,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,North Macedonia,2021,26.39,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Malta,2021,22.83,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Malta,2023,18.78,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Netherlands,2021,18.46,,
ESTAT:ISOC_SK_DSKL_I21$DEFAULTVIEW(1.0),17/12/24 11:00:00,Annual,All individuals,Individuals with basic digital content creation skills,Percentage of individuals,Netherlands,2023,19.72,,
